NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,704,2022,121299,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,121300,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,130120,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,130190,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,130212,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,130213,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,130214,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,130219,01I,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
H5,704,2022,130220,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,130231,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,130232,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,130239,01I,   ,      0.00,      0.00,      0.00,      0.00,5,5,0,0
H5,704,2022,140110,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,140120,01I,   ,      0.00,      0.00,      0.00,      0.00,5,5,0,0
H5,704,2022,140190,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,140420,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,140490,01I,   ,      0.00,      0.00,      0.00,      0.00,5,5,0,0
H5,704,2022,150110,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,150120,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,150190,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,150210,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,150290,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,150300,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,150410,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,150420,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,150430,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,150500,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,150600,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,150710,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,150790,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,150810,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,150890,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,150910,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,150990,01I,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
