NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,096,2022,440396,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440397,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440398,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440399,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440410,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,440420,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440500,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440611,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,440612,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,440691,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,440692,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,440721,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440722,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440725,344,   ,     12.00,      3.00,      3.00,      3.00,4,4,0,0
H5,096,2022,440726,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440727,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440728,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440729,344,   ,     74.00,      3.00,      5.00,      3.08,24,23,1,0
H5,096,2022,440791,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440792,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440793,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440794,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440795,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440796,344,   ,      8.00,      3.00,      5.00,      4.00,2,1,1,0
H5,096,2022,440797,344,   ,      8.00,      3.00,      5.00,      4.00,2,1,1,0
H5,096,2022,440799,344,   ,      8.00,      3.00,      5.00,      4.00,2,1,1,0
H5,096,2022,440810,344,   ,      9.00,      3.00,      3.00,      3.00,3,3,0,0
H5,096,2022,440831,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,440839,344,   ,      9.00,      3.00,      3.00,      3.00,3,3,0,0
H5,096,2022,440890,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440921,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,441012,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,441019,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,441300,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,441600,344,   ,      3.00,      0.00,      3.00,      1.50,2,1,1,0
H5,096,2022,441850,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,441860,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,441873,344,   ,      8.00,      3.00,      5.00,      4.00,2,1,1,0
H5,096,2022,441874,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,441891,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,441899,344,   ,      8.00,      3.00,      5.00,      4.00,2,1,1,0
H5,096,2022,442191,344,   ,      3.00,      0.00,      3.00,      0.43,7,1,6,0
H5,096,2022,442199,344,   ,      6.00,      0.00,      3.00,      0.55,11,2,9,0
H5,096,2022,460121,344,   ,      7.00,      7.00,      7.00,      7.00,1,1,0,0
H5,096,2022,460122,344,   ,      7.00,      7.00,      7.00,      7.00,1,1,0,0
